leaf_ID,site,species,group,Func_feed_group,damage_type,herbivory_index
1103,25,S. campanulata,I,margin feeding,DT12,0.01
1104,25,S. campanulata,I,NA,NA,0
1105,25,S. campanulata,I,NA,NA,0
1106,25,S. campanulata,I,NA,NA,0
1107,25,S. campanulata,I,NA,NA,0
1108,25,S. campanulata,I,surface feeding,DT29,0.01
1109,25,S. campanulata,I,surface feeding,DT29,0.01
1110,25,S. campanulata,I,surface feeding,DT29,0.04
1111,25,S. campanulata,I,hole feeding,DT03,0.02
1112,25,S. campanulata,I,NA,NA,0
1113,25,S. campanulata,I,galling,DT32,0.01
1114,25,S. campanulata,I,NA,NA,0
1115,25,S. campanulata,I,margin feeding,DT13,0.18
1116,25,S. campanulata,I,hole feeding,DT01,0.025
1116,25,S. campanulata,I,margin feeding,DT12,0.07
1117,25,S. campanulata,I,NA,NA,0
1118,25,S. campanulata,I,margin feeding,DT12,0.02
1118,25,S. campanulata,I,surface feeding,DT29,0.01
1119,25,S. campanulata,I,NA,NA,0
1120,25,S. campanulata,I,surface feeding,DT29,0.01
1121,25,S. campanulata,I,NA,NA,0
1122,25,S. campanulata,I,NA,NA,0
1123,25,S. campanulata,I,NA,NA,0
1124,25,S. campanulata,I,surface feeding,DT29,0.01
1124,25,S. campanulata,I,margin feeding,DT12,0.03
1125,25,S. campanulata,I,NA,NA,0
1126,25,S. campanulata,I,NA,NA,0
1127,25,S. campanulata,I,surface feeding,DT29,0.01
1128,25,S. campanulata,I,hole feeding,DT01,0.01
1129,25,S. campanulata,I,NA,NA,0
1130,25,S. campanulata,I,surface feeding,DT29,0.09
1131,25,S. campanulata,I,NA,NA,0
1132,25,S. campanulata,I,hole feeding,DT03,0.02
1133,25,S. campanulata,I,margin feeding,DT12,0.08
1134,25,S. campanulata,I,margin feeding,DT12,0.04
1135,25,S. campanulata,I,margin feeding,DT12,0.01
1135,25,S. campanulata,I,hole feeding,DT01,0.02
1136,25,S. campanulata,I,margin feeding,DT12,0.03
1136,25,S. campanulata,I,surface feeding,DT29,0.01
1137,25,S. campanulata,I,margin feeding,DT13,0.09
1137,25,S. campanulata,I,hole feeding,DT01,0.02
1138,25,S. campanulata,I,NA,NA,0
1139,25,S. campanulata,I,surface feeding,DT29,0.1
1139,25,S. campanulata,I,margin feeding,DT12,0.09
1140,25,S. campanulata,I,surface feeding,DT29,0.01
1140,25,S. campanulata,I,margin feeding,DT14,0.2
1141,25,S. campanulata,I,mining,DT36,0.04
1142,25,S. campanulata,I,margin feeding,DT12,0.12
1143,25,S. campanulata,I,surface feeding,DT29,0.32
1144,25,S. campanulata,I,margin feeding,DT12,0.08
1145,25,S. campanulata,I,surface feeding,DT29,0.06
1146,25,S. campanulata,I,galling,DT32,0.02
1147,25,S. campanulata,I,surface feeding,DT30,0.01
1148,25,S. campanulata,I,galling,DT32,0.02
1149,25,S. campanulata,I,hole feeding,DT01,0.01
1150,25,S. campanulata,I,hole feeding,DT01,0.02
1151,24,M. calvescens,I,margin feeding,DT12,0.03
1151,24,M. calvescens,I,hole feeding,DT01,0.001
1151,24,M. calvescens,I,surface feeding,DT29,0.02
1152,24,M. calvescens,I,hole feeding,DT01,0.01
1152,24,M. calvescens,I,surface feeding,DT29,0.03
1152,24,M. calvescens,I,margin feeding,DT12,0.01
1153,24,M. calvescens,I,surface feeding,DT29,0.01
1153,24,M. calvescens,I,hole feeding,DT03,0.01
1153,24,M. calvescens,I,margin feeding,DT12,0.05
1154,24,M. calvescens,I,hole feeding,DT01,0.01
1155,24,M. calvescens,I,surface feeding,DT29,0.03
1155,24,M. calvescens,I,hole feeding,DT03,0.01
1156,24,M. calvescens,I,surface feeding,DT29,0.02
1156,24,M. calvescens,I,galling,DT32,0.01
1156,24,M. calvescens,I,hole feeding,DT01,0.01
1157,24,M. calvescens,I,hole feeding,DT01,0.01
1158,24,M. calvescens,I,hole feeding,DT01,0.01
1159,24,M. calvescens,I,hole feeding,DT02,0.02
1159,24,M. calvescens,I,surface feeding,DT30,0.03
1159,24,M. calvescens,I,hole feeding,DT01,0.01
1160,24,M. calvescens,I,hole feeding,DT01,0.001
1161,24,M. calvescens,I,hole feeding,DT01,0.001
1162,24,M. calvescens,I,surface feeding,DT29,0.05
1162,24,M. calvescens,I,hole feeding,DT01,0.001
1163,24,M. calvescens,I,surface feeding,DT29,0.06
1163,24,M. calvescens,I,margin feeding,DT13,0.05
1164,24,M. calvescens,I,hole feeding,DT02,0.04
1164,24,M. calvescens,I,piercing and sucking,DT46,0.01
1165,24,M. calvescens,I,surface feeding,DT29,0.08
1166,24,M. calvescens,I,NA,NA,0
1167,24,M. calvescens,I,galling,DT32,0.01
1167,24,M. calvescens,I,margin feeding,DT13,0.15
1167,24,M. calvescens,I,hole feeding,DT01,0.01
1168,24,M. calvescens,I,hole feeding,DT02,0.02
1168,24,M. calvescens,I,galling,DT32,0.01
1169,24,M. calvescens,I,surface feeding,DT29,0.02
1169,24,M. calvescens,I,margin feeding,DT12,0.01
1169,24,M. calvescens,I,hole feeding,DT07,0.015
1170,24,M. calvescens,I,hole feeding,DT02,0.01
1171,24,M. calvescens,I,hole feeding,DT01,0.001
1171,24,M. calvescens,I,surface feeding,DT29,0.01
1172,24,M. calvescens,I,hole feeding,DT01,0.01
1173,24,M. calvescens,I,hole feeding,DT04,0.045
1174,24,M. calvescens,I,hole feeding,DT03,0.01
1175,24,M. calvescens,I,hole feeding,DT01,0.001
1176,24,M. calvescens,I,NA,NA,0
1177,24,M. calvescens,I,NA,NA,0
1178,24,M. calvescens,I,NA,NA,0
1179,24,M. calvescens,I,surface feeding,DT29,0.02
1179,24,M. calvescens,I,hole feeding,DT01,0.01
1180,24,M. calvescens,I,hole feeding,DT01,0.01
1181,24,M. calvescens,I,hole feeding,DT01,0.01
1182,24,M. calvescens,I,surface feeding,DT29,0.01
1183,24,M. calvescens,I,margin feeding,DT12,0.03
1183,24,M. calvescens,I,hole feeding,DT01,0.01
1184,24,M. calvescens,I,margin feeding,DT12,0.02
1184,24,M. calvescens,I,hole feeding,DT01,0.01
1185,24,M. calvescens,I,surface feeding,DT29,0.01
1186,24,M. calvescens,I,hole feeding,DT01,0.03
1187,24,M. calvescens,I,hole feeding,DT01,0.01
1187,24,M. calvescens,I,surface feeding,DT29,0.03
1188,24,M. calvescens,I,surface feeding,DT29,0.05
1188,24,M. calvescens,I,hole feeding,DT01,0.02
1188,24,M. calvescens,I,margin feeding,DT12,0.06
1189,24,M. calvescens,I,hole feeding,DT01,0.01
1190,24,M. calvescens,I,hole feeding,DT05,0.08
1190,24,M. calvescens,I,margin feeding,DT12,0.05
1191,24,M. calvescens,I,surface feeding,DT29,0.03
1192,24,M. calvescens,I,NA,NA,0
1193,24,M. calvescens,I,NA,NA,0
1194,24,M. calvescens,I,hole feeding,DT05,0.03
1195,24,M. calvescens,I,NA,NA,0
1196,24,M. calvescens,I,margin feeding,DT12,0.06
1196,24,M. calvescens,I,hole feeding,DT02,0.01
1197,24,M. calvescens,I,hole feeding,DT02,0.04
1198,24,M. calvescens,I,hole feeding,DT03,0.02
1198,24,M. calvescens,I,margin feeding,DT12,0.09
1199,24,M. calvescens,I,hole feeding,DT01,0.03
1200,24,M. calvescens,I,hole feeding,DT01,0.03
1201,23,S. cumini,I,NA,NA,0
1202,23,S. cumini,I,hole feeding,DT01,0.01
1203,23,S. cumini,I,surface feeding,DT29,0.02
1204,23,S. cumini,I,galling,DT32,0.01
1205,23,S. cumini,I,mining,DT36,0.02
1206,23,S. cumini,I,NA,NA,0
1207,23,S. cumini,I,galling,DT32,0.02
1208,23,S. cumini,I,NA,NA,0
1209,23,S. cumini,I,mining,DT36,0.01
1210,23,S. cumini,I,hole feeding,DT01,0.001
1210,23,S. cumini,I,surface feeding,DT30,0.03
1211,23,S. cumini,I,margin feeding,DT81,0.22
1212,23,S. cumini,I,surface feeding,DT29,0.01
1213,23,S. cumini,I,galling,DT32,0.015
1214,23,S. cumini,I,surface feeding,DT29,0.01
1214,23,S. cumini,I,galling,DT32,0.01
1215,23,S. cumini,I,hole feeding,DT01,0.01
1215,23,S. cumini,I,hole feeding,DT02,0.03
1216,23,S. cumini,I,surface feeding,DT30,0.01
1216,23,S. cumini,I,galling,DT32,0.01
1217,23,S. cumini,I,surface feeding,DT30,0.02
1217,23,S. cumini,I,hole feeding,DT01,0.01
1217,23,S. cumini,I,galling,DT32,0.01
1218,23,S. cumini,I,galling,DT32,0.01
1219,23,S. cumini,I,surface feeding,DT29,0.01
1220,23,S. cumini,I,margin feeding,DT81,0.4
1221,23,S. cumini,I,surface feeding,DT29,0.01
1222,23,S. cumini,I,NA,NA,0
1223,23,S. cumini,I,galling,DT32,0.01
1224,23,S. cumini,I,NA,NA,0
1225,23,S. cumini,I,surface feeding,DT30,0.01
1225,23,S. cumini,I,hole feeding,DT02,0.01
1226,23,S. cumini,I,surface feeding,DT29,0.02
1227,23,S. cumini,I,galling,DT32,0.01
1228,23,S. cumini,I,mining,DT69,0.02
1228,23,S. cumini,I,hole feeding,DT01,0.005
1229,23,S. cumini,I,galling,DT32,0.01
1230,23,S. cumini,I,galling,DT32,0.01
1230,23,S. cumini,I,hole feeding,DT01,0.005
1231,23,S. cumini,I,surface feeding,DT30,0.01
1231,23,S. cumini,I,galling,DT32,0.001
1232,23,S. cumini,I,NA,NA,0
1233,23,S. cumini,I,surface feeding,DT30,0.01
1234,23,S. cumini,I,NA,NA,0
1235,23,S. cumini,I,hole feeding,DT01,0.01
1235,23,S. cumini,I,surface feeding,DT30,0.015
1236,23,S. cumini,I,hole feeding,DT01,0.01
1237,23,S. cumini,I,margin feeding,DT12,0.04
1237,23,S. cumini,I,surface feeding,DT29,0.02
1238,23,S. cumini,I,surface feeding,DT29,0.01
1239,23,S. cumini,I,surface feeding,DT29,0.001
1240,23,S. cumini,I,surface feeding,DT29,0.01
1241,23,S. cumini,I,NA,NA,0
1242,23,S. cumini,I,margin feeding,DT12,0.01
1243,23,S. cumini,I,surface feeding,DT29,0.01
1243,23,S. cumini,I,galling,DT32,0.005
1244,23,S. cumini,I,mining,DT36,0.03
1244,23,S. cumini,I,surface feeding,DT29,0.01
1245,23,S. cumini,I,surface feeding,DT30,0.015
1246,23,S. cumini,I,surface feeding,DT29,0.03
1247,23,S. cumini,I,galling,DT32,0.01
1247,23,S. cumini,I,surface feeding,DT29,0.015
1248,23,S. cumini,I,NA,NA,0
1249,23,S. cumini,I,mining,DT69,0.035
1250,23,S. cumini,I,hole feeding,DT01,0.01
1250,23,S. cumini,I,surface feeding,DT29,0.01
1251,26,S. malaccense,R,hole feeding,DT03,0.04
1251,26,S. malaccense,R,surface feeding,DT30,0.03
1251,26,S. malaccense,R,fungal,MDT01,0.09
1251,26,S. malaccense,R,margin feeding,DT13,0.07
1252,26,S. malaccense,R,surface feeding,DT29,0.01
1252,26,S. malaccense,R,fungal,MDT01,0.04
1253,26,S. malaccense,R,margin feeding,DT12,0.1
1253,26,S. malaccense,R,fungal,MDT01,0.02
1254,26,S. malaccense,R,fungal,MDT01,0.15
1254,26,S. malaccense,R,surface feeding,DT29,0.03
1254,26,S. malaccense,R,hole feeding,DT01,0.01
1255,26,S. malaccense,R,fungal,MDT01,0.31
1256,26,S. malaccense,R,margin feeding,DT15,0.1
1257,26,S. malaccense,R,surface feeding,DT29,0.03
1257,26,S. malaccense,R,fungal,MDT01,0.09
1258,26,S. malaccense,R,fungal,MDT01,0.22
1258,26,S. malaccense,R,surface feeding,DT29,0.01
1258,26,S. malaccense,R,hole feeding,DT01,0.01
1259,26,S. malaccense,R,galling,DT145,0.09
1259,26,S. malaccense,R,margin feeding,DT12,0.07
1259,26,S. malaccense,R,fungal,MDT01,0.03
1260,26,S. malaccense,R,margin feeding,DT13,0.1
1261,26,S. malaccense,R,fungal,MDT01,0.25
1261,26,S. malaccense,R,margin feeding,DT13,0.05
1262,26,S. malaccense,R,hole feeding,DT01,0.02
1262,26,S. malaccense,R,surface feeding,DT29,0.01
1262,26,S. malaccense,R,fungal,MDT01,0.45
1263,26,S. malaccense,R,fungal,MDT01,0.2
1263,26,S. malaccense,R,surface feeding,DT29,0.03
1264,26,S. malaccense,R,surface feeding,DT29,0.12
1264,26,S. malaccense,R,fungal,MDT01,0.03
1264,26,S. malaccense,R,mining,DT35,0.02
1265,26,S. malaccense,R,margin feeding,DT13,0.57
1265,26,S. malaccense,R,fungal,MDT01,0.05
1266,26,S. malaccense,R,hole feeding,DT03,0.03
1266,26,S. malaccense,R,margin feeding,DT12,0.11
1266,26,S. malaccense,R,mining,DT36,0.01
1266,26,S. malaccense,R,fungal,MDT01,0.05
1267,26,S. malaccense,R,fungal,MDT01,0.08
1267,26,S. malaccense,R,hole feeding,DT01,0.02
1268,26,S. malaccense,R,margin feeding,DT13,0.04
1268,26,S. malaccense,R,hole feeding,DT01,0.01
1268,26,S. malaccense,R,surface feeding,DT29,0.01
1269,26,S. malaccense,R,fungal,MDT01,0.2
1269,26,S. malaccense,R,hole feeding,DT01,0.01
1270,26,S. malaccense,R,fungal,MDT01,0.11
1270,26,S. malaccense,R,surface feeding,DT29,0.02
1270,26,S. malaccense,R,hole feeding,DT01,0.01
1271,26,S. malaccense,R,hole feeding,DT01,0.01
1271,26,S. malaccense,R,fungal,MDT01,0.18
1271,26,S. malaccense,R,margin feeding,DT12,0.02
1271,26,S. malaccense,R,surface feeding,DT29,0.03
1272,26,S. malaccense,R,hole feeding,DT03,0.02
1272,26,S. malaccense,R,fungal,MDT01,0.16
1272,26,S. malaccense,R,surface feeding,DT29,0.02
1273,26,S. malaccense,R,fungal,MDT01,0.04
1273,26,S. malaccense,R,surface feeding,DT29,0.03
1273,26,S. malaccense,R,hole feeding,DT03,0.02
1274,26,S. malaccense,R,hole feeding,DT01,0.001
1274,26,S. malaccense,R,surface feeding,DT30,0.01
1275,26,S. malaccense,R,hole feeding,DT57,0.06
1275,26,S. malaccense,R,margin feeding,DT13,0.08
1275,26,S. malaccense,R,fungal,MDT01,0.05
1276,26,S. malaccense,R,fungal,MDT01,0.1
1277,26,S. malaccense,R,surface feeding,DT29,0.02
1277,26,S. malaccense,R,fungal,MDT01,0.04
1277,26,S. malaccense,R,margin feeding,DT12,0.18
1278,26,S. malaccense,R,surface feeding,DT29,0.08
1278,26,S. malaccense,R,fungal,MDT01,0.05
1278,26,S. malaccense,R,hole feeding,DT03,0.01
1279,26,S. malaccense,R,fungal,MDT01,0.06
1279,26,S. malaccense,R,surface feeding,DT29,0.01
1280,26,S. malaccense,R,surface feeding,DT30,0.1
1280,26,S. malaccense,R,margin feeding,DT12,0.12
1280,26,S. malaccense,R,hole feeding,DT01,0.01
1280,26,S. malaccense,R,fungal,MDT01,0.06
1281,26,S. malaccense,R,galling,DT145,0.15
1281,26,S. malaccense,R,fungal,MDT01,0.07
1282,26,S. malaccense,R,fungal,MDT01,0.08
1282,26,S. malaccense,R,hole feeding,DT01,0.01
1283,26,S. malaccense,R,surface feeding,DT29,0.21
1283,26,S. malaccense,R,margin feeding,DT13,0.07
1283,26,S. malaccense,R,hole feeding,DT01,0.001
1284,26,S. malaccense,R,mining,DT35,0.07
1285,26,S. malaccense,R,margin feeding,DT12,0.35
1285,26,S. malaccense,R,fungal,MDT01,0.12
1285,26,S. malaccense,R,hole feeding,DT01,0.01
1286,26,S. malaccense,R,fungal,MDT01,0.08
1286,26,S. malaccense,R,margin feeding,DT12,0.01
1286,26,S. malaccense,R,surface feeding,DT29,0.01
1287,26,S. malaccense,R,hole feeding,DT01,0.02
1287,26,S. malaccense,R,fungal,MDT01,0.16
1287,26,S. malaccense,R,margin feeding,DT13,0.08
1287,26,S. malaccense,R,hole feeding,DT03,0.02
1288,26,S. malaccense,R,margin feeding,DT12,0.1
1288,26,S. malaccense,R,mining,DT36,0.08
1288,26,S. malaccense,R,hole feeding,DT01,0.01
1289,26,S. malaccense,R,margin feeding,DT13,0.38
1289,26,S. malaccense,R,surface feeding,DT29,0.02
1289,26,S. malaccense,R,galling,DT32,0.001
1290,26,S. malaccense,R,margin feeding,DT13,0.12
1290,26,S. malaccense,R,surface feeding,DT29,0.03
1290,26,S. malaccense,R,fungal,MDT01,0.06
1291,26,S. malaccense,R,margin feeding,DT15,0.05
1291,26,S. malaccense,R,fungal,MDT01,0.08
1292,26,S. malaccense,R,margin feeding,DT12,0.1
1292,26,S. malaccense,R,fungal,MDT01,0.18
1293,26,S. malaccense,R,piercing and sucking,DT46,0.01
1293,26,S. malaccense,R,fungal,MDT01,0.06
1294,26,S. malaccense,R,fungal,MDT01,0.08
1294,26,S. malaccense,R,surface feeding,DT29,0.02
1295,26,S. malaccense,R,fungal,MDT01,0.58
1296,26,S. malaccense,R,fungal,MDT01,0.07
1296,26,S. malaccense,R,surface feeding,DT29,0.06
1296,26,S. malaccense,R,hole feeding,DT01,0.01
1296,26,S. malaccense,R,margin feeding,DT12,0.01
1297,26,S. malaccense,R,fungal,MDT01,0.17
1298,26,S. malaccense,R,fungal,MDT01,0.35
1299,26,S. malaccense,R,fungal,MDT01,0.18
1299,26,S. malaccense,R,hole feeding,DT01,0.02
1299,26,S. malaccense,R,margin feeding,DT12,0.05
1300,26,S. malaccense,R,hole feeding,DT01,0.01
1300,26,S. malaccense,R,fungal,MDT01,0.13
1301,31,M. collina,N,mining,DT35,0.09
1301,31,M. collina,N,surface feeding,DT29,0.02
1302,31,M. collina,N,surface feeding,DT29,0.42
1303,31,M. collina,N,galling,DT32,0.03
1303,31,M. collina,N,surface feeding,DT29,0.1
1304,31,M. collina,N,mining,DT69,0.04
1304,31,M. collina,N,hole feeding,DT01,0.02
1304,31,M. collina,N,surface feeding,DT29,0.26
1305,31,M. collina,N,mining,DT35,0.06
1305,31,M. collina,N,hole feeding,DT01,0.01
1305,31,M. collina,N,surface feeding,DT29,0.06
1306,31,M. collina,N,surface feeding,DT29,0.32
1306,31,M. collina,N,hole feeding,DT01,0.02
1307,31,M. collina,N,hole feeding,DT01,0.03
1307,31,M. collina,N,margin feeding,DT12,0.05
1307,31,M. collina,N,galling,DT32,0.09
1307,31,M. collina,N,surface feeding,DT29,0.12
1308,31,M. collina,N,skeletonization,DT16,0.02
1308,31,M. collina,N,galling,DT32,0.01
1308,31,M. collina,N,fungal,MDT03,0.02
1308,31,M. collina,N,surface feeding,DT29,0.03
1309,31,M. collina,N,surface feeding,DT29,0.09
1310,31,M. collina,N,surface feeding,DT29,0.08
1310,31,M. collina,N,margin feeding,DT12,0.18
1310,31,M. collina,N,galling,DT33,0.02
1310,31,M. collina,N,mining,DT41,0.03
1311,31,M. collina,N,galling,DT32,0.09
1311,31,M. collina,N,surface feeding,DT29,0.18
1312,31,M. collina,N,margin feeding,DT12,0.06
1312,31,M. collina,N,hole feeding,DT01,0.03
1312,31,M. collina,N,galling,DT32,0.01
1312,31,M. collina,N,surface feeding,DT29,0.13
1313,31,M. collina,N,margin feeding,DT81,0.38
1313,31,M. collina,N,surface feeding,DT29,0.04
1313,31,M. collina,N,galling,DT32,0.02
1314,31,M. collina,N,margin feeding,DT15,0.24
1314,31,M. collina,N,mining,DT41,0.02
1314,31,M. collina,N,surface feeding,DT29,0.06
1314,31,M. collina,N,galling,DT32,0.01
1315,31,M. collina,N,margin feeding,DT12,0.03
1315,31,M. collina,N,galling,DT32,0.05
1315,31,M. collina,N,surface feeding,DT29,0.03
1315,31,M. collina,N,galling,DT85,0.02
1316,31,M. collina,N,mining,DT66,0.02
1316,31,M. collina,N,galling,DT32,0.03
1316,31,M. collina,N,surface feeding,DT29,0.05
1316,31,M. collina,N,margin feeding,DT12,0.03
1316,31,M. collina,N,hole feeding,DT01,0.01
1317,31,M. collina,N,margin feeding,DT12,0.07
1317,31,M. collina,N,hole feeding,DT01,0.04
1317,31,M. collina,N,galling,DT32,0.02
1317,31,M. collina,N,surface feeding,DT29,0.08
1318,31,M. collina,N,galling,DT32,0.02
1318,31,M. collina,N,mining,DT36,0.81
1318,31,M. collina,N,skeletonization,DT16,0.01
1319,31,M. collina,N,hole feeding,DT01,0.03
1319,31,M. collina,N,galling,DT32,0.04
1319,31,M. collina,N,fungal,MDT03,0.01
1319,31,M. collina,N,piercing and sucking,DT46,0.01
1319,31,M. collina,N,surface feeding,DT29,0.03
1320,31,M. collina,N,margin feeding,DT51,0.06
1320,31,M. collina,N,surface feeding,DT29,0.21
1320,31,M. collina,N,galling,DT32,0.03
1320,31,M. collina,N,hole feeding,DT01,0.01
1321,31,M. collina,N,NA,NA,0
1322,31,M. collina,N,margin feeding,DT15,0.08
1322,31,M. collina,N,hole feeding,DT01,0.02
1322,31,M. collina,N,mining,DT36,0.15
1322,31,M. collina,N,surface feeding,DT29,0.18
1323,31,M. collina,N,galling,DT32,0.02
1324,31,M. collina,N,galling,DT32,0.03
1324,31,M. collina,N,fungal,MDT03,0.02
1324,31,M. collina,N,surface feeding,DT29,0.06
1325,31,M. collina,N,surface feeding,DT29,0.05
1325,31,M. collina,N,galling,DT32,0.09
1326,31,M. collina,N,hole feeding,DT01,0.02
1326,31,M. collina,N,surface feeding,DT29,0.09
1326,31,M. collina,N,galling,DT32,0.07
1327,31,M. collina,N,margin feeding,DT12,0.07
1327,31,M. collina,N,galling,DT32,0.02
1328,31,M. collina,N,margin feeding,DT12,0.02
1329,31,M. collina,N,hole feeding,DT01,0.8
1329,31,M. collina,N,surface feeding,DT29,0.12
1330,31,M. collina,N,surface feeding,DT29,0.12
1330,31,M. collina,N,galling,DT32,0.08
1331,31,M. collina,N,surface feeding,DT29,0.04
1331,31,M. collina,N,galling,DT32,0.02
1331,31,M. collina,N,fungal,MDT03,0.01
1332,31,M. collina,N,piercing and sucking,DT46,0.02
1332,31,M. collina,N,margin feeding,DT12,0.3
1332,31,M. collina,N,hole feeding,DT01,0.02
1332,31,M. collina,N,surface feeding,DT29,0.1
1333,31,M. collina,N,hole feeding,DT01,0.02
1333,31,M. collina,N,margin feeding,DT12,0.04
1333,31,M. collina,N,galling,DT32,0.02
1334,31,M. collina,N,margin feeding,DT12,0.18
1334,31,M. collina,N,hole feeding,DT01,0.02
1334,31,M. collina,N,galling,DT32,0.02
1334,31,M. collina,N,mining,DT36,0.05
1335,31,M. collina,N,galling,DT32,0.02
1335,31,M. collina,N,margin feeding,DT12,0.09
1335,31,M. collina,N,surface feeding,DT29,0.05
1336,31,M. collina,N,galling,DT32,0.02
1336,31,M. collina,N,surface feeding,DT29,0.04
1337,31,M. collina,N,surface feeding,DT29,0.01
1337,31,M. collina,N,galling,DT32,0.02
1338,31,M. collina,N,surface feeding,DT29,0.66
1339,31,M. collina,N,galling,DT145,0.02
1339,31,M. collina,N,surface feeding,DT29,0.01
1340,31,M. collina,N,surface feeding,DT29,0.02
1341,31,M. collina,N,hole feeding,DT64,0.03
1341,31,M. collina,N,margin feeding,DT12,0.03
1342,31,M. collina,N,surface feeding,DT29,0.07
1342,31,M. collina,N,margin feeding,DT14,0.2
1342,31,M. collina,N,mining,DT36,0.02
1342,31,M. collina,N,fungal,MDT03,0.03
1343,31,M. collina,N,surface feeding,DT29,0.03
1343,31,M. collina,N,mining,DT69,0.02
1343,31,M. collina,N,galling,DT32,0.01
1343,31,M. collina,N,margin feeding,DT13,0.09
1344,31,M. collina,N,surface feeding,DT29,0.01
1344,31,M. collina,N,galling,DT32,0.02
1344,31,M. collina,N,hole feeding,DT01,0.001
1345,31,M. collina,N,galling,DT32,0.02
1346,31,M. collina,N,margin feeding,DT12,0.02
1346,31,M. collina,N,surface feeding,DT29,0.04
1346,31,M. collina,N,galling,DT32,0.01
1347,31,M. collina,N,galling,DT32,0.01
1347,31,M. collina,N,surface feeding,DT29,0.01
1347,31,M. collina,N,margin feeding,DT12,0.01
1348,31,M. collina,N,surface feeding,DT29,0.02
1348,31,M. collina,N,galling,DT32,0.01
1349,31,M. collina,N,margin feeding,DT12,0.03
1349,31,M. collina,N,galling,DT32,0.01
1350,31,M. collina,N,galling,DT127,0.08
1350,31,M. collina,N,galling,DT32,0.01
1351,30,S. cumini,I,NA,NA,0
1352,30,S. cumini,I,surface feeding,DT30,0.03
1353,30,S. cumini,I,margin feeding,DT12,0.04
1353,30,S. cumini,I,hole feeding,DT01,0.001
1354,30,S. cumini,I,margin feeding,DT12,0.02
1355,30,S. cumini,I,margin feeding,DT12,0.01
1355,30,S. cumini,I,galling,DT32,0.02
1356,30,S. cumini,I,surface feeding,DT29,0.03
1357,30,S. cumini,I,margin feeding,DT12,0.3
1357,30,S. cumini,I,hole feeding,DT03,0.02
1358,30,S. cumini,I,margin feeding,DT12,0.03
1359,30,S. cumini,I,NA,NA,0
1360,30,S. cumini,I,hole feeding,DT01,0.02
1361,30,S. cumini,I,NA,NA,0
1362,30,S. cumini,I,surface feeding,DT29,0.01
1363,30,S. cumini,I,galling,DT32,0.01
1364,30,S. cumini,I,margin feeding,DT12,0.01
1365,30,S. cumini,I,NA,NA,0
